2030,12,26,3588,2013-08-07,Utah Jet Center,15.2,79.19
2031,10,26,13085936,2013-08-07,Leading Edge Aviation,12.2,63.93
2032,1,26,13085936,2013-08-07,Leading Edge Aviation,11.9,62.36
2033,11,26,13085936,2013-08-07,Leading Edge Aviation,15.7,82.27
2034,10,26,13085936,2013-08-07,Leading Edge Aviation,16.1,84.36
2035,15,26,13085936,2013-08-07,Leading Edge Aviation,10.3,53.97
2036,3,26,13085936,2013-08-07,Leading Edge Aviation,19.7,103.23
2037,10,26,3588,2013-08-07,Utah Jet Center,21.6,112.54
2038,3,26,3588,2013-08-07,Utah Jet Center,15.5,80.76
2039,12,26,3588,2013-08-07,Utah Jet Center,18,93.78
2040,7,26,3588,2013-08-07,Utah Jet Center,24.9,129.73
2041,1,26,3588,2013-08-07,Utah Jet Center,14.3,74.5
2042,15,26,3588,2013-08-07,Utah Jet Center,24.2,126.08
2043,4,26,3375,2013-03-26,Utah Jet Center,26,110.5
2044,6,26,3588,2013-08-06,Utah Jet Center,15.9,82.84
2045,14,26,3588,2013-08-06,Utah Jet Center,8,41.68
2046,12,26,13085833,2013-08-06,Leading Edge Aviation,17.9,93.8
2047,11,26,13085833,2013-08-06,Leading Edge Aviation,9.7,50.83
2048,14,26,3588,2013-08-06,Utah Jet Center,18.2,94.82
2049,11,26,3588,2013-08-06,Utah Jet Center,19.5,101.6
2050,14,26,3588,2013-08-06,Utah Jet Center,20.2,105.24
2051,8,26,3588,2013-08-05,Utah Jet Center,19.1,99.51
2052,11,26,3588,2013-08-05,Utah Jet Center,0.7,3.65
2053,11,26,3588,2013-08-05,Utah Jet Center,12.8,66.69
2054,3,26,3375,2013-03-26,Utah Jet Center,17.8,89.53
2055,14,41,0000450,2013-08-05,Tac Air PVU,14,88.49
2056,14,26,3588,2013-08-05,Utah Jet Center,15,78.15
2057,12,26,3588,2013-08-05,Utah Jet Center,27.2,141.71
2058,11,26,3588,2013-08-05,Utah Jet Center,18.2,94.82
2059,14,26,3588,2013-08-05,Utah Jet Center,13.8,71.9
2060,15,26,13-085811,2013-08-05,Leading Edge Aviation,27.4,143.58
2061,11,26,13-085811,2013-08-05,Leading Edge Aviation,21.9,114.76
2062,6,26,10487,2013-08-05,TAC AIR - Provo,16.2,89.44
2063,14,26,3375,2013-03-26,Utah Jet Center,23.7,119.21
2064,14,26,3588,2013-08-04,Utah Jet Center,20.5,106.81
2065,11,26,3588,2013-08-04,Utah Jet Center,15.9,82.84
2066,11,26,3588,2013-08-04,Utah Jet Center,24.6,128.17
2067,14,26,3588,2013-08-04,Utah Jet Center,16,83.36
2068,13,26,13-083827,2013-08-04,Leading Edge Aviation,21.2,111.09
2069,11,26,3588,2013-08-03,Utah Jet Center,14.3,74.5
2070,11,26,3588,2013-08-03,Utah Jet Center,22.4,116.7
2071,11,26,13-085672,2013-08-03,Leading Edge Aviation,14,73.36
2072,9,26,3588,2013-08-02,Utah Jet Center,10.4,54.18
2073,14,26,3588,2013-08-02,Utah Jet Center,23.3,121.39
2074,3,26,13-085606,2013-08-02,Leading Edge Aviation,28.4,148.82
2075,6,26,13-085606,2013-08-02,Leading Edge Aviation,13.1,68.64
2076,15,26,13-085606,2013-08-02,Leading Edge Aviation,21.9,114.76
2077,9,26,13-085606,2013-08-02,Leading Edge Aviation,10,52.4
2078,15,26,3588,2013-08-01,Utah Jet Center,10.2,53.14
2079,11,26,3588,2013-08-01,Utah Jet Center,10.6,55.23
2080,15,26,3588,2013-08-01,Utah Jet Center,20.7,107.85
2081,13,26,13-085468,2013-08-01,Leading Edge Aviation,18.3,95.89
2082,6,26,13-085468,2013-08-01,Leading Edge Aviation,22,115.28
2083,11,26,13-085468,2013-08-01,Leading Edge Aviation,20.5,107.42
2084,12,26,13-085468,2013-08-01,Leading Edge Aviation,24.4,127.86
2085,9,26,3587,2013-07-31,Utah Jet Center,9.6,50.02
2086,6,26,3587,2013-07-31,Utah Jet Center,14.9,77.63
2087,12,26,3587,2013-07-31,Utah Jet Center,14.5,75.55
2088,9,26,3587,2013-07-31,Utah Jet Center,20.7,107.85
2089,11,26,3587,2013-07-31,Utah Jet Center,28.8,150.05
2090,13,26,3587,2013-07-31,Utah Jet Center,20.7,107.85
2091,13,26,13-085418,2013-07-31,Leading Edge Aviation,24.2,126.81
2092,13,26,13-085418,2013-07-31,Leading Edge Aviation,14.9,78.08
2093,6,26,13-085418,2013-07-31,Leading Edge Aviation,21.7,113.71
2094,12,26,13-085418,2013-07-31,Leading Edge Aviation,24.6,128.9
2095,10,26,13-085418,2013-07-31,Leading Edge Aviation,13.8,72.31
2096,12,41,PVU-010353,2013-07-30,TAC AIR - PVU,8.5,56.18
2097,14,7,369173,2013-07-30,Sphere One Aviation,24.2,154.64
2098,13,26,3587,2013-07-30,Utah Jet Center,18,93.78
2099,10,26,3587,2013-07-30,Utah Jet Center,22,114.62
2100,14,26,3587,2013-07-30,Utah Jet Center,22.3,116.18
2101,12,26,13-085333,2013-07-30,Leading Edge Aviation,8,41.92
2102,12,26,13-085333,2013-07-30,Leading Edge Aviation,5.5,28.82
2103,9,26,13-085333,2013-07-30,Leading Edge Aviation,18,94.32
2104,1,26,3375,2013-03-26,Utah Jet Center,26.4,132.79
2105,3,26,13-085333,2013-07-30,Leading Edge Aviation,23.1,121.04
2106,6,26,13-085333,2013-07-30,Leading Edge Aviation,15.1,79.12
2107,10,26,13-085333,2013-07-30,Leading Edge Aviation,10.8,56.59
2108,13,26,13-085333,2013-07-30,Leading Edge Aviation,17.6,92.22
2109,14,26,3587,2013-07-29,Utah Jet Center,20.8,108.37
2110,6,26,3587,2013-07-29,Utah Jet Center,17.7,92.22
2111,8,26,3587,2013-07-29,Utah Jet Center,19.5,101.6
2112,12,26,3587,2013-07-29,Utah Jet Center,14.6,76.07
2113,13,26,3587,2013-07-29,Utah Jet Center,18.6,96.91
2114,9,26,3587,2013-07-29,Utah Jet Center,23.9,124.52
2115,12,26,3587,2013-07-29,Utah Jet Center,15.8,82.32
2116,14,26,13-085293,2013-07-29,Leading Edge Aviation,14,73.36
2117,15,26,13-085293,2013-07-29,Leading Edge Aviation,19.3,101.13
2118,3,26,13-085293,2013-07-29,Leading Edge Aviation,30.3,158.77
2119,1,26,13-085293,2013-07-29,Leading Edge Aviation,19.7,103.23
2120,10,26,13-085293,2013-07-29,Leading Edge Aviation,13.7,71.79
2121,12,26,3587,2013-07-28,Utah Jet Center,6.1,31.78
2122,10,26,3587,2013-07-27,Utah Jet Center,18.8,97.95
2123,15,26,3587,2013-07-26,Utah Jet Center,27.7,144.32
2124,1,26,3587,2013-07-26,Utah Jet Center,23.5,122.44
2125,12,26,3587,2013-07-26,Utah Jet Center,25.8,134.42
2126,6,26,3587,2013-07-26,Utah Jet Center,18.3,95.34
2127,10,26,3587,2013-07-26,Utah Jet Center,15.6,81.28
2128,14,41,010246,2013-07-26,TAC Air,14.7,95.98
2129,10,26,3587,2013-07-26,Utah Jet Center,14.4,75.02
2130,14,26,3587,2013-07-26,Utah Jet Center,11,57.31
2131,4,26,13-085115,2013-07-26,Leading Edge Aviation,31,129.27
2132,6,26,13-085115,2013-07-26,Leading Edge Aviation,9.4,49.26
2133,6,26,13-085115,2013-07-26,Leading Edge Aviation,24.6,128.9
2134,12,26,13-085115,2013-07-26,Leading Edge Aviation,22,115.28
2135,14,26,13-085115,2013-07-26,Leading Edge Aviation,13.4,70.22
2136,3,26,13-085115,2013-07-26,Leading Edge Aviation,25.8,135.19
2137,13,26,13085081,2013-07-25,Leading Edge Aviation,24.9,130.48
2138,12,26,13085081,2013-07-25,Leading Edge Aviation,19.9,104.28
2139,6,26,13085081,2013-07-25,Leading Edge Aviation,20.6,107.94
2140,10,26,13085081,2013-07-25,Leading Edge Aviation,11.6,60.78
2141,14,26,3587,2013-07-25,Utah Jet Center,20.8,108.37
2142,7,26,3587,2013-07-25,Utah Jet Center,23.7,123.48
2143,8,26,3587,2013-07-25,Utah Jet Center,18.8,97.95
2144,1,26,3587,2013-07-25,Utah Jet Center,28.2,146.92
2145,9,26,3587,2013-07-25,Utah Jet Center,25.3,131.81
2146,12,26,3587,2013-07-24,Utah Jet Center,19.6,102.12
2147,6,26,3587,2013-07-24,Utah Jet Center,19.5,101.6
2148,13,26,3587,2013-07-24,Utah Jet Center,25.2,131.29
2149,12,26,3587,2013-07-24,Utah Jet Center,14.3,74.5
2150,7,26,3587,2013-07-24,Utah Jet Center,20.8,108.37
2151,15,26,3587,2013-07-24,Utah Jet Center,17.8,92.74
2152,1,26,3587,2013-07-23,Utah Jet Center,17.7,92.22
2153,8,26,3587,2013-07-23,Utah Jet Center,18.4,95.86
2154,7,26,13084969,2013-07-23,Leading Edge Aviation,27.1,142
2155,16,26,13084969,2013-07-23,Leading Edge Aviation,16,83.84
2156,8,26,13084969,2013-07-23,Leading Edge Aviation,26.4,138.34
2157,6,26,13084969,2013-07-23,Leading Edge Aviation,16.8,88.03
2158,12,26,13084969,2013-07-23,Leading Edge Aviation,20.8,108.99
2159,4,26,13084969,2013-07-23,Leading Edge Aviation,15,62.55
2160,6,26,3587,2013-07-23,Utah Jet Center,6,31.26
2161,6,26,3587,2013-07-23,Utah Jet Center,18.9,98.47
2162,13,26,3587,2013-07-23,Utah Jet Center,25,130.25
2163,10,26,3587,2013-07-23,Utah Jet Center,19.2,100.03
2164,9,26,3587,2013-07-23,Utah Jet Center,27.3,142.23
2165,14,26,3587,2013-07-23,Utah Jet Center,21.7,113.06
2166,14,26,3375,2013-03-26,Utah Jet Center,23.3,117.2
2167,12,26,3587,2013-07-23,Utah Jet Center,0.1,0.52
2168,9,26,3587,2013-07-22,Utah Jet Center,17.6,91.7
2169,14,26,3587,2013-07-22,Utah Jet Center,20.3,105.76
2170,6,45,SLC-053731,2013-07-22,TAC AIR,16.7,105.69
2171,8,26,3587,2013-07-22,Utah Jet Center,28.3,147.44
2172,15,26,13084856,2013-07-22,Leading Edge Aviation,29.1,152.48
2173,9,26,13084856,2013-07-22,Leading Edge Aviation,13.6,71.26
2174,7,26,13084856,2013-07-22,Leading Edge Aviation,17.3,90.65
2175,10,26,13084856,2013-07-22,Leading Edge Aviation,7.7,40.35
2176,9,26,13084856,2013-07-22,Leading Edge Aviation,10,52.4
2177,10,26,13084856,2013-07-22,Leading Edge Aviation,20,104.8
2178,8,26,3587,2013-07-22,Utah Jet Center,18.1,94.3
2179,7,26,3587,2013-07-22,Utah Jet Center,21.8,113.58
2180,10,26,3375,2013-03-26,Utah Jet Center,25.6,128.77
2181,13,26,3587,2013-07-21,Utah Jet Center,26.1,135.98
2182,8,26,3587,2013-07-21,Utah Jet Center,17.5,91.18
2183,12,26,3587,2013-07-20,Utah Jet Center,18.1,94.3
2184,11,26,3375,2013-03-26,Utah Jet Center,21.9,110.16
2185,14,26,3375,2013-03-27,Utah Jet Center,29.2,150.38
2186,8,26,3587,2013-07-20,Utah Jet Center,14.6,76.07
2187,15,26,13084752,2013-07-20,Leading Edge Aviation,19.1,100.08
2188,8,26,13084752,2013-07-20,Leading Edge Aviation,26.5,138.86
2189,12,26,3587,2013-07-20,Utah Jet Center,27.1,141.19
2190,13,26,3587,2013-07-20,Utah Jet Center,11,57.31
2191,13,26,3587,2013-07-19,Utah Jet Center,20.5,106.81
2192,1,26,3587,2013-07-19,Utah Jet Center,22,114.62
2193,9,26,3587,2013-07-19,Utah Jet Center,19,98.99
2194,6,26,3587,2013-07-19,Utah Jet Center,19.4,101.07
2195,11,26,3375,2013-03-27,Utah Jet Center,25.3,130.3
2196,15,26,13084693,2013-07-19,Leading Edge Aviation,30.6,160.34
2197,9,26,13084693,2013-07-19,Leading Edge Aviation,23.4,122.62
2198,12,26,13084693,2013-07-19,Leading Edge Aviation,17.7,92.75
2199,9,26,13084693,2013-07-19,Leading Edge Aviation,10.6,55.54
2200,13,26,13084693,2013-07-19,Leading Edge Aviation,22.3,116.85
2201,10,26,13084693,2013-07-19,Leading Edge Aviation,26.6,139.38
2202,3,26,13084693,2013-07-19,Leading Edge Aviation,19.5,102.18
2203,1,26,13084693,2013-07-19,Leading Edge Aviation,22.5,117.9
2204,7,26,3587,2013-07-19,Utah Jet Center,20.8,108.37
2205,11,26,13-084117,2013-07-18,Leading Edge Aviation,20,104.8
2206,14,26,3587,2013-07-18,Utah Jet Center,21.9,114.1
2207,13,26,3587,2013-07-18,Utah Jet Center,20,104.2
2208,8,26,3587,2013-07-18,Utah Jet Center,22.2,115.66
2209,12,26,3587,2013-07-18,Utah Jet Center,23.3,121.39
2210,13,26,3587,2013-07-18,Utah Jet Center,21.9,114.1
2211,13,26,13084684,2013-07-18,Leading Edge Aviation,20,104.8
2212,8,26,3587,2013-07-18,Utah Jet Center,22.2,115.66
2213,15,26,3587,2013-07-17,Utah Jet Center,16.3,84.92
